"time","T","I","V","NSs","F_I","NK","F_II","C_pro","C_anti","P","PLT","K","L","CD8_N","CD8_E","CD4","IgM","IgG","C_RBV","C_FAV_gut","C_FAV","C_FAVI_RTP","Hgb_drop","arm","sample_id"
2,4.71852973620753e-05,702190.715957532,25983125.1138689,279432.180817065,2.48866660902909e-05,0.0949699834609597,0.00805556749958313,0.197899743725209,0.00276184468566675,166.866875520687,2990.7611257299,41.7174748736099,81.9770109538705,19.1814974312787,16.0819588613937,1.15719328288466,0.30543654138995,0.00961889128838908,0,0,0,0,0,"ribavirin",41
2.5,4.79149671627485e-05,676536.635668508,25059371.7790699,269835.123158171,2.55825724947523e-05,0.0947244128127031,0.00803626213963289,0.19076897374098,0.00270635881663156,161.423601016171,3059.55870114555,40.9149404573733,79.6339180838846,19.5299469836681,17.0311595832329,1.18908042922356,0.323335164037409,0.0111352835770156,0,0,0,0,0,"ribavirin",41
3,4.95060913658017e-05,650635.701050548,24125660.3161093,260119.871422178,2.63292677405064e-05,0.0944578590388061,0.00801523142462375,0.18356540974235,0.00264398778655839,155.894700895383,3138.07116494406,39.996046444545,77.2042571195756,19.8543712689137,17.9700955961519,1.21962311815474,0.34050438714996,0.0127692908560027,0,0,0,0,0,"ribavirin",41
3.25,5.42222029046384e-05,637607.9685563,18166798.3218127,255223.8052659,4.10795978146875e-05,0.118628325102721,0.00851721855463373,0.051228991975177,0.00250242804408431,148.034973365024,3188.46436343433,34.6250488512219,66.7930126032367,20.0081499790223,18.435241002587,1.23440793208563,0.348797528911872,0.0136297142895764,63.6664603798104,0,0,0,0.0975456956383043,"ribavirin",41
3.5,6.22021979466986e-05,624536.941335526,15236461.3486503,250305.236545502,5.0445999526562e-05,0.136974449292741,0.00957035715292998,0.0262184566042994,0.00229367714685552,135.739269065683,3272.03770259904,30.0326028734866,58.4947905797461,20.1565942887115,18.8972783946312,1.24887749721616,0.356887635619815,0.0145186347401974,93.3332824618733,0,0,0,0.239447205605618,"ribavirin",41
3.75,7.05746376703069e-05,611428.742797022,13696434.3941253,245366.507881665,5.65399643426854e-05,0.150818639805573,0.0107467367983526,0.0208180449088823,0.00209014374812538,123.322343775723,3392.10802613506,26.0935422929858,51.5925796262692,20.2999083321381,19.356053255589,1.26303845616706,0.364768681245741,0.0154356655672282,122.440115165947,0,0,0,0.424347359596131,"ribavirin",41
4,7.83662449394293e-05,598289.455093876,12797549.3273294,240409.955217369,6.06635790857152e-05,0.161222636004569,0.0118486046176112,0.0191475436096239,0.00190341560300474,112.278975076423,3541.83090224553,22.7135377802745,45.7607762058667,20.4382876654803,19.8114224807024,1.27689730760336,0.372435040679262,0.0163803824821413,150.997528822743,0,0,0,0.650920456367726,"ribavirin",41
4.25,8.53139755569237e-05,585125.108644315,12199355.2855841,235437.90422041,6.36099219035962e-05,0.169008698500115,0.0127987124613194,0.0182703735466145,0.00173416064679501,102.938385629042,3712.78313876999,19.8162838805052,40.82236180582,20.5719196042638,20.2632537978861,1.29046040894542,0.37988148040014,0.0173523251839967,179.015894238163,0,0,0,0.917871603877164,"ribavirin",41
4.5,9.1446999350521e-05,571941.672269539,11746408.5547051,230452.666601731,6.58600773904516e-05,0.174805810245435,0.0135798395099707,0.0176109018522999,0.00158114964320644,95.1887696058212,3897.55971921221,17.3366908341176,36.6525087422244,20.7009835547658,20.7114252140268,1.3037339790356,0.387103149138844,0.0183509989938274,206.505386459397,0,0,0,1.2239360726361,"ribavirin",41
4.75,9.68998308879478e-05,558745.043942546,11366829.474927,225456.536450606,6.77055873639155e-05,0.179092427081287,0.0142023488745094,0.0170387586911231,0.00144290497156754,88.7829992578662,4090.32555170299,15.21782234996,33.1449737784683,20.8256513359932,21.155824486047,1.3167241007428,0.394095568527008,0.0193758764843156,233.475988470139,0,0,0,1.56787866197445,"ribavirin",41
5,0.000101827894808356,545541.042150976,11026664.9092017,220451.786656823,6.93232979953533e-05,0.182231401034061,0.0146873210412712,0.0165148807417231,0.00131800662411157,83.4605753001561,4286.73031762563,13.4095021595774,30.2027900239244,20.9460874901025,21.5963486157557,1.32943672349505,0.400854623738079,0.0204263991011559,259.937494815953,0,0,0,1.94849307900641,"ribavirin",41
5.25,0.000106373524083161,532335.397871506,10709362.5986897,215440.665466637,7.08207937643115e-05,0.184497389094332,0.0150581819191891,0.0160227198695553,0.0012051471024412,78.9908895865126,4483.66171899509,11.8675643660936,27.7371505199663,21.0624495800349,22.0329033675167,1.34187766573086,0.40737655412204,0.0215019787729573,285.899515161278,0,0,0,2.3646013300234,"ribavirin",41
5.5,0.000110655760508051,519133.747151093,10406496.155176,210425.393204435,7.22638850510272e-05,0.186098001628821,0.0153368661857323,0.0155532181011141,0.00110313658947803,75.1840134602316,4678.98886790187,10.5533157125011,25.6682659017528,21.1748884738159,22.4654028077149,1.3540526172636,0.413657943837922,0.0226019995066205,311.371477779059,0,0,0,2.81505312411991,"ribavirin",41
5.75,0.000114770277772319,505941.624283894,10113534.1904929,205408.159179831,7.36932099336153e-05,0.187189982188273,0.0155423320795455,0.0151007040236751,0.00101089726509666,71.8890105578705,4871.33854074797,9.43305083539475,23.9260966762684,21.2835486152642,22.8937688650478,1.36596714155143,0.419695712490484,0.0237258189656448,336.362632974844,0,0,0,3.29872528872535,"ribavirin",41
6,0.000118792867919796,492764.455573078,9827881.30236912,200391.118793354,7.51342532500295e-05,0.187891527341972,0.0156902409711792,0.0146613808750511,0.00092745505016787,68.9882180439678,5059.91159786049,8.4775751535767,22.4504630199756,21.3885682811526,23.3179309106316,1.37762667786841,0.425487105776079,0.0248727700286943,360.88205644603,0,0,0,3.81452119689263,"ribavirin",41
6.25,0.000122783627755955,479607.55366193,9547950.98563814,195376.390847185,7.66033918275289e-05,0.188291640149222,0.015793169473077,0.0142326082278234,0.000851930891520692,66.3909023898817,5244.33630438307,7.66173227448072,21.1905875939075,21.4900798248903,23.7378253569742,1.38903654337002,0.431029686144975,0.0260421623262181,384.938652577765,0,0,0,4.36137020607442,"ribavirin",41
6.5,0.000126790756791844,466476.112417919,9272713.33731938,190366.055063651,7.81115431087113e-05,0.188457217860212,0.0158610267883507,0.0138124992715645,0.000783532269833221,64.0275350633725,5424.55287711453,6.96394518232449,20.1042656843547,21.5882099068525,24.1533952748757,1.40020193504592,0.436321323487268,0.0272332837530274,408.54115767662,0,0,0,4.93822710816986,"ribavirin",41
6.75,0.00013085366456761,453375.202352002,9001465.46377542,185362.149811206,7.96663690625853e-05,0.188438415247555,0.0159015154057332,0.0133996796429748,0.000721545180943658,61.8450330408138,5600.72365664033,6.36578147716559,19.1568490920374,21.6830797114668,24.5645900273409,1.41112793155189,0.441360185849994,0.0284454019549317,431.698143143236,0,0,0,5.54407159062148,"ribavirin",41
7,0.000135005396280617,440309.766554617,8733709.00812095,180366.670035429,8.12736093228546e-05,0.188272698594274,0.0159205612546303,0.0129931328610142,0.000665326692569606,59.8029566776797,5773.16402122,5.85155028563981,18.3201818963448,21.7748051511155,24.9713649196147,1.42181949491091,0.446144730193327,0.0296777657877217,454.418018585079,0,0,0,6.1779077083463,"ribavirin",41
7.33333333333333,0.000140725117563936,422952.665638037,8383956.87243576,173722.499667235,8.35047266203193e-05,0.187868738405041,0.0159202312673585,0.0124663505429933,0.000598353488270803,57.2478372293743,5998.00841830795,5.27384513481651,17.3385425917926,21.8924053539926,25.5067893151297,1.43571860004592,0.452126372538173,0.0313510801585899,473.690517063402,0,0,0,7.05430726051874,"ribavirin",41
7.5,0.000143671663328416,414304.432128478,8212869.87528756,170408.73857365,8.46599402699731e-05,0.187600585409263,0.015911210174911,0.0122088457987863,0.000567952507807726,56.0306107197589,6108.55698631262,5.02392744638883,16.8935277259015,21.9492613552972,25.7715040612774,1.44251859628174,0.454946082069663,0.0322001403693719,483.243346307636,0,0,0,7.49423987738537,"ribavirin",41
7.66666666666667,0.000146681216193908,405678.203982875,8045731.32926592,167101.259411173,8.58420768523554e-05,0.187293112325478,0.0158972699532447,0.0119603690916956,0.000539425714244535,54.8478803498506,6218.0328702741,4.79629438790846,16.4736735860007,22.00486126731,26.0342091303773,1.44922071410955,0.457651428743352,0.0330571535461671,477.142935495363,0,0,0,7.92464249312537,"ribavirin",41
8,0.000152917480823061,388496.981728588,7712545.18374494,160507.285651374,8.82968778543286e-05,0.186578838978476,0.0158569036074203,0.0114591215463694,0.000487488676912535,52.5673859707422,6434.29966295895,4.39811817665126,15.6958073984582,22.1124072920875,26.553561625234,1.46233665807263,0.462718465306332,0.0347940760829153,480.50873825975,0,0,0,8.78882706178833,"ribavirin",41
8.33333333333333,0.00015949204946965,371419.156339619,7382420.26512787,153944.755210852,9.0878731207797e-05,0.185746463269984,0.0158027245879584,0.010961262958401,0.000441618022730136,50.3750083249593,6647.92037475813,4.06278072701878,14.982827160756,22.2152636070598,27.0647982768006,1.47507690248564,0.46732682791984,0.0365598987330515,483.79009841106,0,0,0,9.64678036062132,"ribavirin",41
8.5,0.000162925162179286,362922.069162365,7217380.58341604,150676.541848697,9.22207363903032e-05,0.185290497568439,0.0157712339334886,0.0107105634441993,0.000420702386659338,49.3042287853281,6754.09539077321,3.91442418221481,14.6452526686045,22.2649981670122,27.3173615966233,1.48130931404749,0.469459005647528,0.037453029153448,493.215431806014,0,0,0,10.0773980327632,"ribavirin",41
8.66666666666667,0.000166465118156598,354454.43656412,7054835.13437474,147417.681227945,9.35966829278536e-05,0.184807707104967,0.0157370986728461,0.0104668986783647,0.0004010118788037,48.24747628391,6860.03969674687,3.777123799836,14.3181293028423,22.3136366856063,27.5678836284028,1.48745156999682,0.471476604161982,0.0383526386504185,486.989134484057,0,0,0,10.4984273246045,"ribavirin",41
9,0.000173897044736233,337612.07855895,6729735.22006677,140929.909954458,9.64597603312171e-05,0.183767919825832,0.0156614876282817,0.00997626676326649,0.000364975469627663,46.1686249343549,7071.79582679188,3.53070225736841,13.6893474909503,22.4077197207057,28.0627941953046,1.49947043622169,0.475168586712911,0.0401702843370486,490.107911868767,0,0,0,11.3436982370116,"ribavirin",41
9.33333333333333,0.000181849391842524,320900.88404725,6407211.78531711,134485.118422455,9.94772363244198e-05,0.182627695928015,0.0155766878918395,0.00948960717283819,0.000332906930800439,44.1276129806755,7284.28898673777,3.3152500085198,13.0873944482262,22.4976929471485,28.5495174208935,1.51114292861825,0.478404237189874,0.0420108005955244,493.14844413194,0,0,0,12.1825285447494,"ribavirin",41
9.5,0.000186040852229105,312597.099483111,6246171.98291028,131279.942514262,0.00010104750651302,0.182019612245852,0.0155309526742322,0.00924529266546043,0.000318194640369635,43.1189171138731,7391.1400668071,3.21701827435081,12.7942998576545,22.5411912117552,28.7898075907488,1.51685213439248,0.479851568426301,0.0429389938984106,502.455639002021,0,0,0,12.6035110721661,"ribavirin",41
9.66666666666667,0.00019038664020516,304329.20040738,6087397.80587917,128086.812935679,0.000102658743408447,0.181383908867357,0.0154829992340787,0.00900714881879438,0.000304284927276954,42.1173530641298,7498.56296821134,3.12424535567119,12.5056890469205,22.5837238446968,29.0280506749881,1.52247812282716,0.481185650603963,0.0438721332738897,496.112694321508,0,0,0,13.0148586771534,"ribavirin",41
10,0.00019957796174569,287904.922592549,5770434.20998071,121738.32834047,0.000106014292576221,0.18003032758916,0.0153803389067831,0.00852910833490535,0.000278657911808178,40.1333331933881,7715.597458537,2.95255750115514,11.9395342014439,22.6659671999917,29.498400286201,1.53348473581181,0.483515520503668,0.0457522137982467,499.002576246599,0,0,0,13.8406338691356,"ribavirin",41
10.3333333333333,0.000209498951572369,271635.496780807,5456458.95662766,115442.828028679,0.000109554215341109,0.178557924897118,0.0152683144967038,0.00805569003409358,0.000255634812458277,38.1727825048423,7936.30778236861,2.79616045067296,11.385627034838,22.7445649961,29.9605805999118,1.5441711149147,0.48539710491513,0.0476489634873554,501.819955691052,0,0,0,14.6598039935999,"ribavirin",41
10.5,0.000214759007210655,263561.059047331,5299988.39473061,112315.888877444,0.000111397282248085,0.177774110563407,0.0152085949149813,0.00781869740522251,0.000244991875114238,37.2007294852643,8048.31034243597,2.72266309114073,11.1124852047893,22.782537599201,30.188613707972,1.54939672002296,0.486170953873118,0.0486029379439897,511.017682546076,0,0,0,15.0708991160981,"ribavirin",41
10.6666666666667,0.000220233362297397,255527.925699878,5145603.54231855,109203.304637508,0.00011328902387639,0.176954945680088,0.0151462654780937,0.00758708601275696,0.000234876960008092,36.2340955839667,8161.54922016868,2.65190275859716,10.8416821200456,22.81964608465,30.4146130502357,1.55454522152866,0.486834193112995,0.0495602976477248,504.566651570304,0,0,0,15.4723234017917,"ribavirin",41
11,0.000231874918012035,239588.775668049,4837991.94095745,103022.581442177,0.000117229165433902,0.175206772463629,0.0150132803816162,0.00712347630588466,0.00021609109103794,34.316439872999,8392.12386081967,2.51732318380147,10.3061474980441,22.8913255750236,30.860525228822,1.56461460745364,0.487831073102332,0.0514841294504571,507.244437157871,0,0,0,16.2781507567512,"ribavirin",41
11.3333333333333,0.00024452928927792,223824.185345191,4533740.35403962,96903.3144150722,0.000121384626662515,0.17329560152763,0.0148681938646424,0.00666502908029258,0.000199023282680416,32.4194894930245,8628.78862761123,2.390503767556,9.77799414032308,22.9597038484892,31.2983499347246,1.57438638143409,0.488392499985201,0.0534183735783204,509.855041295888,0,0,0,17.0772488701218,"ribavirin",41
11.5,0.000251273225286573,216009.154162163,4382392.61919367,93867.5119147851,0.00012354668615079,0.172272807926703,0.0147906748412961,0.00643613802311569,0.000191063611504673,31.4787359333876,8749.6306326953,2.32950827891212,9.51643861970252,22.9926820132721,31.5142409100856,1.5791627528434,0.488511524311555,0.0543887498654337,518.951333973997,0,0,0,17.4782653443295,"ribavirin",41
11.6666666666667,0.000258316310318498,208239.876221208,4232957.24455358,90847.9949256644,0.000125764315862633,0.171199921356734,0.0147095657270365,0.00621190086562064,0.000183453694578355,30.543245363994,8872.26362091454,2.26995318828166,9.25656194550422,23.0248650611237,31.7281241848792,1.58386716219889,0.488523665438996,0.0553609496331835,512.400149455871,0,0,0,17.8695845577472,"ribavirin",41
12,0.000273372523210044,192841.165139312,3935743.49130147,84858.9531370254,0.000130375109805738,0.168893763249485,0.0145356418921421,0.00576423685411843,0.00016919201170074,28.6879139574242,9123.24027554391,2.1545144619358,8.74144832959664,23.086874927222,32.1498881482725,1.59306301217592,0.488230168124159,0.057309785301546,514.881404831474,0,0,0,18.6551284926839,"ribavirin",41
12.3333333333333,0.000289854140708733,177632.979193849,3642192.60670287,78938.3621452427,0.000135220385667317,0.166345668472485,0.0143442953749709,0.00532217116175336,0.000156073494421649,26.85382581443,9382.38905933785,2.04329210804013,8.23242836877108,23.1457774668212,32.563683959929,1.60197934330848,0.487517985195776,0.0592628192600723,517.300409384753,0,0,0,19.4338550647849,"ribavirin",41
12.5,0.000298684618101224,170101.770750251,3496420.21167852,76004.373097653,0.000137731315297736,0.164969662689473,0.0142413026567042,0.00510200922420838,0.000149897478642812,25.9448457190417,9515.23319961798,1.98902662178953,7.98014356511478,23.1740701762271,32.7676071760275,1.60633417028348,0.487006850977641,0.0602402700921563,526.30271239936,0,0,0,19.8246562335763,"ribavirin",41
12.6666666666667,0.000307940532357774,162619.873679571,3352391.01916399,73088.242985343,0.000140297750210952,0.163517282797935,0.0141329429824427,0.00488582735259248,0.000143955555045373,25.0413810066262,9650.36658882013,1.93559481410084,7.72939801992482,23.2015902166254,32.9695543469817,1.6106207813663,0.486393444954038,0.0612180037987516,519.658724889173,0,0,0,20.2057422418203,"ribavirin",41
